	hematokrit	ssn	ast	trombocyty	name	leukocyty	indicator	er-cv	alp	smoker	hemoglobin	weight	relationship	erytrocyty	etytr	hbver	alt
8640	10.10837	428-03-3815	41.53768	8.23099	Alicia Mills	7.38294	0.00000	45.45730	10.71723	no	9.35378	49.13609	divoced	4.62593	6.98252	6.25454	0.48384
8641	9.00916	074-50-5814	33.69392	9.02911	Erin Rodriguez	6.78397	1.00000	43.82651	30.55512	yes	8.27698	138.47223	divoced	8.15713	7.60921	7.41610	1.47297
8642	8.72331	175-48-2105	37.52571	8.43846	Natalie Barnes	5.38582	0.00000	50.82904	30.32523	yes	8.58371	48.79002	nop	5.77308	7.35023	6.65969	0.61741
8643	5.86048	419-70-5008	37.18615	8.35213	James Jackson	7.40367	0.00000	47.47818	85.79155	no	6.00845	41.33254	separated	6.07750	8.47394	6.80437	0.57544
8644	7.91376	734-20-3232	56.75397	6.67870	Matthew Wagner	6.27401	1.00000	68.22351	21.72975	Y	8.63098	113.48973	single	7.42661	9.19477	6.22372	1.48238
8645	6.14821	716-46-2699	50.07918	8.07376	Cameron Morris	7.10451	1.00000	43.80105	57.53939	no	4.88972	89.15919	divoced	6.24656	5.76424	6.83990	0.66269
8646	7.94034	122-70-0938	66.05770	7.13875	Ruth Campbell	8.35511	0.00000	63.62263	74.36428	no	7.09262	106.25538	divoced	5.70996	5.52648	7.73099	0.36487
8647	6.86002	181-93-5584	52.35861	8.25847	James Peters	6.18113	1.00000	51.11314	24.73518	Y	8.62392	76.14175	divoced	7.05439	7.91789	5.91085	0.65459
8648	5.82247	587-54-4347	43.79298	7.83002	Steven Chen	6.63940	0.00000	70.79343	58.26262	no	4.93672	32.98234	divoced	7.93011	7.40257	6.26495	1.46851
8649	5.58317	203-79-1604	52.44702	8.54205	Christopher Williams	7.49130	0.00000	60.92808	52.10399	no	7.65804	107.92322	separated	3.80457	7.36194	7.73029	0.73473
8650	7.59413	616-61-7702	64.19320	9.17256	Glenn Reed	6.76665	0.00000	38.39389	69.92394	no	7.15983	72.11293	nop	7.53122	7.65575	8.40279	1.16391
8651	8.58203	890-93-9391	58.13141	4.83993	Michael Kim	8.22804	1.00000	67.76899	54.05576	Y	7.76262	4.29085	separated	8.17640	5.28741	6.75512	2.00504
8652	8.20225	430-37-2855	63.50639	10.29824	Michael Lee	7.30131	0.00000	38.02311	47.36673	yes	7.98101	65.12422	nop	6.97575	7.80750	8.07831	0.86237
8653	8.06055	392-84-7962	39.58465	9.18370	Vincent Yang	7.56487	1.00000	35.61603	26.87645	Y	8.50940	81.73991	nop	10.98429	8.20039	7.97937	20.03295
8654	8.38837	297-55-4991	45.54391	8.38923	Kevin Kerr	6.64516	1.00000	70.13988	55.01002	Y	7.65320	40.16349	widowed	6.83925	5.36573	6.60761	0.62917
8655	8.70252	043-43-2780	31.23010	8.41185	Karla Rowe	5.89619	0.00000	45.14409	21.87522	Y	8.69942	62.06611	nop	5.65583	8.33853	5.57884	0.54784
8656	5.99303	722-91-3326	45.75664	9.56803	Nicholas Weiss	7.00445	0.00000	42.24847	78.09662	yes	5.48616	71.03156	married	6.65279	8.32378	7.87689	0.96254
8657	8.85417	039-60-8293	36.92604	7.25966	Rachel Acosta	6.16607	1.00000	28.81636	36.71097	no	8.13603	112.98508	single	8.10062	7.53061	8.38353	1.50612
8658	7.69253	836-31-5173	55.66366	10.61688	Michele Hensley	6.44971	1.00000	42.24336	82.88218	no	6.86000	58.70642	divoced	8.27375	7.32712	7.88415	1.78040
8659	4.01974	809-30-8762	46.49948	6.66577	Christopher Kennedy	6.73055	1.00000	43.21238	83.44327	yes	5.62200	55.50681	separated	4.72704	6.91116	4.97509	0.21784
8660	9.65374	303-59-7927	49.21518	8.97990	Mr. Garrett Kline MD		0.00000	39.46524	27.99328	no	10.61427	78.68567	married	6.57094	7.51019	8.36344	0.96980
8661	5.94934	896-84-2373	61.19087	4.84120	Jason Schneider	7.47191	1.00000	38.80525	82.23925	no	5.99454	69.56881	divoced	5.36131	7.37967	6.71303	0.92250
8662	8.02614	730-44-7735	39.99133	8.51970	Mary Nixon DVM	7.37349	1.00000	38.55073	39.08264	no	8.08082	80.53839	single	5.95876	6.47524	8.53287	0.57817
8663	9.23591	896-04-5891	46.77010	7.43319	Deanna Webster	5.33690	0.00000	67.63788	15.71847	no	10.30166	93.32218	divoced	4.84907	8.34267	5.42549	0.62706
8664	5.34249	744-29-9330	35.87691	8.42454	Preston Roberts	8.22142	0.00000	49.26146	87.29901	yes	6.58904	99.87935	nop	6.27618	5.87162	8.55139	0.54001
8665	5.32819	716-46-2699	69.03042	6.27880	Cameron Morris	6.14101	0.00000	48.45168	38.90245	no	8.23137	69.31052	separated	3.31799	7.20577	7.34320	0.73971
8666	7.11129	722-83-7893	82.28239	10.26706	Danny Davies	5.84413	1.00000	69.61648	36.24364	no	8.10070	35.41013	divoced	7.46425	4.94312	6.90903	1.07357
8667	4.86365	157-26-5268	47.07207	5.39471	Tracy Griffith	7.25996	1.00000	50.30711	72.69340	no	5.48121	29.38685	married	4.88879	10.03222	7.31972	0.58834
8668	8.15096	236-91-3186	60.01011	7.99992	Gloria Brown	8.99465	1.00000	43.66090	14.62100	no	8.76492	54.68241	single	9.42506	6.06609	6.88587	4.80780
8669	8.30629	365-84-5338	44.47477	7.79674	John Gutierrez	7.12388	1.00000	36.11292	12.86021	no	9.01783	29.38723	nop	9.05457	8.34817	7.09686	3.53557
8670	9.06366	468-48-9820	55.30678	8.74728	Bobby Wilson	6.44373	1.00000	50.45183	18.86814	no	9.18611	80.54697	married	9.95506	7.55134	7.79197	7.58480
8671	8.20764	429-82-5074	56.75954	6.23084	David Howard	8.37879	1.00000	45.24817	34.93698	yes	4.29557	86.22900	single	6.21891	7.86085	8.94897	0.89804
8672	7.03426	635-04-9353	47.04060	6.82043	Louis Meyer	6.03485	1.00000	64.24220	85.38925	N	5.59973	55.65044	divoced	6.55926	7.59635	7.61108	0.75918
8673	5.28775	200-10-1842	26.69806	6.63921	Marilyn Arnold	8.24470	1.00000	75.19399	90.28088	Y	6.12338	101.69237	single	6.32880	7.42922	6.00531	0.69405
8674	8.24987	480-79-5018	37.96011	7.70918	Stephanie Cunningham	5.24417	0.00000	43.62159	10.48502	no	9.44770	44.68440	separated	6.12091	6.70679	6.45576	0.60436
8675	9.83036	024-01-1685	55.19652	7.71713	Crystal Holder	6.94908	1.00000	40.93950	27.41760	yes	8.52550	68.73085	married	7.09033	7.13316	7.49261	0.95565
8676	7.69554	043-24-1347	45.33455	9.59433	Jeffrey Norris	7.85344	1.00000	32.24065	30.21508	no	8.50514	51.49077	divoced	9.45315	6.59493	7.80971	4.84619
8677	10.44558	789-78-6171	23.97770	7.38364	Susan Walker	7.36854	1.00000	39.03472	22.02815	Y	8.60853	71.14649	divoced	9.03977	7.27954	6.74498	3.37584
8678	8.14071	444-28-3537	53.25033	3.70337	Catherine Floyd	7.38182	1.00000	71.03059	76.95399	no	5.83734	80.59096	widowed	5.93021	6.75287	7.47192	0.65908
8679	7.49321	827-38-9984	68.10020	5.98977	Jeremiah Huynh	9.85383	1.00000	30.45469	85.35664	Y	5.70430	151.69245	married	6.57688	7.05747	8.21631	0.63311
8680	5.03729	802-37-6276	74.23853	9.33149	Leonard Hernandez	7.55079	0.00000	40.25153	81.20308	N	6.98630	73.53257	married	5.88804	6.38223	7.47432	0.63583
8681	6.06229	636-26-0080	67.13123	4.21881	Kevin Kim	7.95460	1.00000	80.15047	83.55120	no	6.60605	162.20555	nop	6.15524	7.40725	7.90677	0.81843
8682	6.37330	438-01-7759	43.75971	4.07158	Steven Ross	8.08688	1.00000	52.90451	79.61617	yes	6.91267	-27.63454	divoced	5.89092	8.06568	5.75627	0.67712
8683	7.65227	394-31-2408	42.87893	8.60824	Kelly Barnes	8.96143	1.00000	61.67608	57.83058	yes	7.63630	84.24425	married	9.99050	7.15051	7.27068	7.97606
8684	10.86679	648-72-2085	60.61308	8.89071	Thomas Reyes	8.25873	0.00000	52.89240	22.62866	no	10.30229	73.91136	married	5.10223	6.85340	6.90307	0.83538
8685	5.21136	349-30-8017	42.47331	9.90316	Julie Rhodes	6.63185	0.00000	37.40195	91.37825	no	6.12619	99.92250	nop	7.03485	4.95315	7.89284	0.87464
8686	5.99793	027-82-0832	51.39047	5.39928	Karen Aguilar	7.68099	1.00000	30.03577	85.82493	no	5.86993	153.68030	single	5.59113	6.53747	6.58928	0.31956
8687	7.59120	254-58-7723	65.43122	6.87798	Daniel Adkins	6.78917	1.00000	54.22467	79.21758	yes	5.51708	-2.37887	widowed	6.94222	5.33821	6.42092	1.01842
8688	6.13039	203-07-9583	62.13875	6.69185	Randall Carpenter	6.75813	1.00000	58.98142	62.63311	no	5.19417	-50.84781	separated	5.87084	6.82364	7.68126	0.73266
8689	10.27402	134-43-3757	64.78889	8.73854	Gregory Frazier	7.21940	1.00000	53.60653		yes	7.66785	48.55540	divoced	6.79511	7.34099	7.09457	0.79506
8690	6.66245	688-43-4769	44.98888	5.17574	Natalie Lawrence	7.35182	1.00000	60.07328	86.21498	Y	6.70020	68.87370	married	6.29238	7.41349	5.88622	0.72426
8691	8.64179	019-41-5767	53.71890	8.73342	Stephanie Wilkerson	5.86737	1.00000	34.76909	43.98001	Y	8.14764	29.17372	single	8.54496	8.22905	7.76928	2.07491
8692	6.99958	109-27-7209	50.86056	10.14708	Rose Robinson	5.95738	1.00000	54.70607	70.12528	no	7.36245	50.10343	divoced	8.71705	7.64487	6.47935	2.59571
8693	7.45824	331-51-0506	36.80175	7.13623	Carlos Johnson	6.89654	0.00000	37.71558	85.38406	Y	6.86328	180.70877	married	4.88946	6.53730	6.76368	0.59861
8694	10.40383	206-82-2606	75.72289	7.20326	Robert Wilson	7.52565	1.00000	66.47512	49.14273	no	7.84851	95.48311	separated	7.95024	6.97713	8.24388	1.25448
8695	3.90933	013-91-3986	20.37867	4.20277	Dustin Daniel	7.05314	1.00000	50.86369	76.04465	no	5.58792	72.12341	divoced	3.66375	7.64958	7.35278	0.67794
8696	9.06658	406-79-8669	37.69154	9.06417	Christina Lawrence	5.45666	0.00000	39.50274	39.65197	yes	8.03549	18.00773	single	6.34573	7.76600	7.11602	0.90603
8697	10.41665	636-26-0080	47.34365	8.20025	Kevin Kim	6.53713	1.00000	53.15101	28.31167	no	8.27685	101.17738	single	8.16508	6.55499	8.78309	1.78171
8698	6.75341	376-51-0269	56.83298	6.90253	Logan Franco	6.62659	1.00000	56.58235	22.58750	no	8.72744	85.41205	divoced	8.60000	7.72791	7.13751	2.52152
8699	6.58020	119-49-4515	43.62827	5.81565	Austin Cox	7.90234	0.00000	34.03440	72.45073	Y	5.28045	99.58533	single	5.97263	6.32203	7.25220	0.47251
8700	7.62451	147-39-5927	55.21383	8.41612	Amanda Santiago	7.61427	1.00000	39.94837	50.52600	N	7.82638	67.92344	single	7.63543	7.58128	6.59911	1.38961
8701	8.75882	383-25-4383	49.88127	9.93914	Julie Greene	5.54108	1.00000	43.11160	58.05636	no	7.73431	40.04822	nop	7.18848	6.41284	5.94103	1.07495
8702	10.11728	762-59-0146	57.24718	8.93407	Gregory Arnold	7.20486	0.00000	52.79167	12.35940	no	9.41822	68.76640	nop	4.09812	7.50719	6.54298	0.65732
8703	7.62559	058-50-7450	57.27481	9.20563	Sarah Perez	5.74384	1.00000	58.48180	53.83420	no	7.79449	68.66993	separated	7.62591	9.08366	5.97485	1.42763
8704	7.31005	272-23-0020	58.26184	8.06034	Cindy Barnes	6.69491	1.00000	46.08113	85.57324	N	6.20569	42.26384	widowed	5.72455	7.00235	6.28119	0.35594
8705	6.59537	856-83-5566	43.51974	3.59438	Misty Gardner	5.62446	1.00000	47.34012	55.60789	no	7.84292	25.26743	widowed	6.35725	7.27207	6.57214	0.75889
8706	8.39008	868-25-6738	55.40898	5.23438	Nathaniel Rogers	7.21107	1.00000	59.42530	89.88944	Y	6.81197	88.05492	married	7.47102	6.77138	6.03154	0.82966
8707	10.04840	190-07-2889	33.70051	8.37253	Jimmy Romero	7.48143	0.00000	32.35909	12.02653	Y	9.90224	36.46283	married	5.91645	6.91863	6.82059	0.97206
8708	6.51211	841-92-3782	32.90431	9.11915	Emily Bennett	5.16049	0.00000	85.96694	70.83984	yes	7.05972	109.02440	divoced	6.70771	7.76616	8.05067	0.70427
8709	6.88626	193-41-1669	24.82894	10.09605	Cole Underwood	6.90077	1.00000	0.00000	64.28344	yes	7.26779	73.51991	divoced	8.94952	6.31838	8.19257	3.05725
8710	5.69549	273-63-0721	41.81581	9.44760	Nicole Mitchell	6.45369	0.00000	55.22978	88.13321	no	6.04598	102.76053	divoced	6.23581	7.33013	8.44961	0.41136
8711	8.17575	485-46-5999	63.24068	8.00940	Jason Hart	6.42507	1.00000	64.04487	46.13363	no	8.12717	103.76192	divoced	7.55809	7.18898	7.10254	1.25599
8712	8.43128	160-41-9952	60.38866	9.43250	Michael Davis	6.57089	1.00000	36.84790	40.16545	yes	8.10902	55.18712	separated	6.91698	6.98751	7.98244	0.86099
8713	6.84986	204-08-3673	50.50295	7.20247	Regina Rivera	7.51535	0.00000	69.33285	61.83054	no	5.18245	100.04794	nop	5.55534	7.92825	7.18616	0.55139
8714	6.03748	461-08-8103	51.78717	3.34584	Daniel Martin	7.97726	1.00000	68.51254	66.03519	no	7.32635	87.81413	single	6.00480	6.23963	8.24037	0.68273
8715	9.71570	310-12-9749	20.88449	7.37723	Michael Martin	6.71992	0.00000	56.58962	17.39488	Y	8.68975	93.31220	married	4.63278	7.11874	9.24582	0.57792
8716	5.83956	668-77-7089	52.97465	4.97613	Julia Watson	5.39085	1.00000	65.01194	82.12853	no	7.09145	146.41709	married	6.29908	6.72045	8.07595	0.89360
8717	5.51527	064-42-2527	26.63100	4.24285	Ashley Wells	9.20028	1.00000	31.12674	52.05104	no	7.74851	60.77273	divoced	6.47715	9.10519	6.28411	0.67067
8718	5.89284	150-28-6013	40.50852	4.36510	Rodney Clark	7.11671	1.00000	46.90139	58.91752	no	7.70984	75.07240	separated	6.27465	4.40827	4.26015	0.75425
8719	8.43192	627-69-6175	35.98767	7.24995	Michael Salinas	7.54524	1.00000	50.26227	28.52479	N	8.44712	118.45857	nop	7.62466	8.27401	6.33486	1.17523
8720	5.60797	302-65-7431	48.38337	6.20600	Tiffany Rodriguez	9.70809	1.00000	31.83873	56.42408	yes	4.91245	94.10925	married	5.05508	6.39580	5.07589	0.86110
8721	5.35353	354-67-7626	72.50992	5.36628	Andrew Gonzalez	4.72219	1.00000	30.24650	82.34917	no	6.72283	61.39920	separated	6.63988	8.02412	7.56041	0.98035
8722	7.00348	497-20-7843	38.62755	8.46051	Ashley Edwards	8.10598	0.00000	56.92865	49.95120	no	4.81013	61.71121	widowed	5.65681	8.63400	5.80861	0.48843
8723	7.44784	224-60-3624	36.36515	7.20451	Maria Porter PhD	6.76477	1.00000	96.61705	16.65205	yes	8.68114	79.06513	married	6.06887	5.70046	7.50279	0.43062
8724	8.67256	402-69-5039	51.88338	7.07743	Rebecca Jordan	5.26543	1.00000	43.84069	30.52628	N	8.39176	91.08808	nop	6.10333	8.02823	6.59596	0.92997
8725	9.40508	579-86-3076	46.86281	5.65213	Emily Wilson	8.22178	1.00000	60.30292	37.83941	no	4.46991	92.92017	single	6.59240	6.46763	8.78368	0.77671
8726	6.79838	705-41-5972	55.97001	4.52705	Joseph Wagner	6.41998	1.00000	35.67700	82.61221	no	6.59374	142.10827	single	5.60646	6.72630	8.49656	0.82891
8727	9.97618	861-04-2821	51.41642	8.17530	Becky Singh	4.85836	1.00000	38.18319	43.09561	Y	7.97467	40.69543	married	5.98736	6.72269	6.40448	0.56305
8728	7.80315	782-86-2057	48.81073	8.31034	Gabriel Delacruz	6.03185	0.00000	64.18375	46.39048	no	7.82162	91.98446	widowed	6.85021	8.25454	7.33781	0.64612
8729	8.38481	461-08-8103	28.95086	6.35811	Daniel Martin	7.45949	1.00000	30.84161	61.34312	yes	5.02024	56.14430	nop	6.45553	6.43828	7.07422	0.69491
8730	6.42091	772-77-1135	46.55864	2.22795	David Rodriguez	8.31445	1.00000	42.84903	20.42066	no	8.99547	53.77815	married	6.22603	6.27795	6.24514	0.50664
8731	6.43040	347-62-0983	69.18243	6.06707	Kelly Rivera	5.54193	1.00000	46.15663	76.31136	no	5.49107	30.78130	single	5.92986	6.55328	6.90270	0.65478
8732	9.59106	192-96-7905	62.64771	8.34180	Kelly Bridges	9.49310	1.00000	53.27821	53.68895	no	7.84794	40.61080	married	7.49542	7.09094	7.75690	0.97115
8733	6.09227	802-37-6276	44.48060	9.19279	Leonard Hernandez	7.49665	0.00000	48.89436	78.73984	no	5.83288	91.47973	married	5.53276	7.03416	7.08014	0.39039
8734	6.07105	327-47-0300	31.04694	6.69459	Eric Moran	8.41499	1.00000	68.04342	38.11132	no	4.29569	-34.17746	single	4.76791	6.94356	8.45618	0.58004
8735	7.73363	515-12-6105	50.01218	7.32421	Jason Spencer	7.10122	1.00000	82.34653	22.72071	no	8.51188	110.02768	separated	9.97019	7.68121	5.36779	7.51256
8736	5.92170	637-30-5367	46.96880	6.03858	Dustin Farrell	7.36084	1.00000	40.77424	59.49105	no	7.50955	57.97256	married	7.25509	9.32517	6.50327	0.94738
8737	7.88158	529-35-2394	34.81788	9.33747	Xavier Thomas	5.70512	0.00000	37.05780	50.47103	yes	7.98174	31.49043	married	8.53547	7.59552		2.35196
8738	9.46627	418-39-5046	56.44483	7.24198	Michael Schaefer	7.49629	1.00000	24.17906	9.85623	no	9.15163	19.57844	separated	8.72643	8.64190	8.23118	2.72549
8739	8.22501	160-49-3352	44.44042	8.80562	Joyce Cruz	7.85853	0.00000	58.38900	70.07587	N	7.01793	79.78097	nop	6.43512	7.64889	8.71391	0.83882
8740	3.25155	021-31-7874	27.59027	8.32092	Tony Green	8.50100	1.00000	40.02369	88.95574	yes	5.73600	50.77786	married	5.16616	7.88747	7.90245	0.75274
8741	9.81526	563-84-0725	53.72802	8.44118	Brian Ryan	7.27511	0.00000	69.65405	9.43004	yes	9.72120	82.99351	married	5.67879	7.33387	6.61808	0.60171
8742	6.46981	212-74-6999	33.80414	8.10165	Evan Reed	8.95363	0.00000	24.15418	85.39884	no	5.84417	68.58890	single	5.77107	5.82860	8.24549	0.85929
8743	7.05534	203-79-1604	53.61359	9.85326	Christopher Williams	6.68305	1.00000	44.13691	44.50522	Y	7.80140	46.30235	single	7.91499	6.51328	7.30963	1.30283
8744	6.24075	621-93-2680	24.76307	7.72738	Michael Wilson	6.14919	0.00000	46.95730	82.79868	no	6.59241	69.51412	widowed	4.13627	5.65521	6.26199	0.32472
8745	5.19443	853-86-7699	31.81836	5.71128	Morgan Gibbs	5.31135	1.00000	82.46029	87.97040	yes	6.08822	35.65881	divoced	5.58997	4.87151	7.47165	0.41993
8746	7.58828	461-35-1773	41.98478	9.81539	Patricia Vazquez	6.84879	1.00000	53.70903	55.01237	no	7.58240	66.25987	married	8.81230	7.15933	6.45038	2.91574
8747	9.01677	302-24-9515	54.28457	5.82502	Patrick Adkins	7.47876	1.00000	78.03409	12.23771	no	8.96826	107.55842	separated	7.58084	6.96169	7.70848	1.35636
8748	6.20621	582-81-3741	45.76291	9.43061	Wayne Rivera	6.10137	0.00000	31.51740	45.72774	Y	4.53154	43.12320	divoced	7.76459	5.94905	8.65761	0.95905
8749	7.86989	233-13-7901	67.39600	5.64736	Eric Walters	8.88731	1.00000	73.34811	73.19757	Y	5.53642	72.08732	single	6.72199	6.39580	6.79413	0.58006
8750	8.90109	176-45-7847	61.02431	8.35656	Adam Le	7.19037	1.00000	43.34685	40.31370	yes	8.11224	30.05460	nop	7.72936	5.45335	9.32974	1.61993
8751	6.55184	863-46-1100	44.88405	6.83059	Daniel Ward	6.35975	1.00000	22.68303	27.84988	Y	4.05950	56.70856	married	5.48203	7.50249	6.93555	0.74911
8752	10.01728	635-04-9353	40.84490	9.62144	Louis Meyer	7.77454	0.00000	65.63877	40.92292	Y	8.28220	76.86322	divoced	6.24458	6.02265	8.36169	0.85379
8753	7.68344	279-47-2175	50.40498	10.23385	Sarah Caldwell	7.98649	1.00000	66.55589	46.07725	yes	8.01567	31.48648	married	9.88108	5.84885	7.49242	6.83126
8754	8.61018	777-16-1980	45.08587	8.36041	Amanda Fuentes	6.82194	1.00000	30.34956	29.29866	no	8.55487	41.06370	single	6.73650	8.47345	6.93081	0.82897
8755	8.67560	415-63-0054	40.39658	9.22882	Caroline Mcmahon	8.27288	1.00000	32.91078	66.62411	no	7.54896	88.53282	married	8.90458	7.68536	7.34609	2.90418
8756	7.67713	373-38-7482	45.67680	4.28641	Barbara Bush	5.96001	1.00000	53.47408	79.09573	no	5.66061	33.10115	single	6.49852	5.94331	9.71227	0.53978
8757	6.77597	829-78-3913	53.30155	9.87340	Amy Johnson	6.97820	1.00000	43.73037	49.24378	Y	7.85284	90.73635	divoced	8.61541	5.81064	7.54486	2.16442
8758	6.56999	599-30-9486	52.25649	8.27244	Michelle Welch	7.17957	1.00000	56.53976	23.22326	yes	8.62742	60.26608	single	8.22397	6.63993	7.69591	1.92256
8759	5.74863	794-99-8467	60.55190	5.51270	Caroline Russo	6.99019	1.00000	45.99513	37.15457	yes	4.41681	83.95110	separated	4.56798	6.57777	6.43016	0.51548
8760	7.33334	343-16-9683	52.94895	7.65571	Justin Bell	7.62158	1.00000	69.82275	33.44874	Y	8.28891	59.07527	widowed	6.96955	8.37851	7.12502	0.93870
8761	8.22547	390-57-6755	44.35259	8.93985	Abigail White	5.79560	0.00000	59.39340	28.19315	no	8.36064	92.86296	divoced	6.86993	6.79104	6.16092	0.67301
8762	8.80213	044-22-9903	66.43649	5.27550	Bryan Hall	8.71905	1.00000	67.00687	81.18183	no	5.77369	108.45233	widowed	7.08748	8.47218	7.23387	1.04508
8763	6.13043	758-76-4022	58.04864	7.18576	Richard Horne	8.05116	1.00000	56.44007	84.75149	yes	5.88534	73.04248	widowed	6.72659	7.80301	7.28421	0.75148
8764	8.31088	748-01-4350	40.82899	4.85599	Susan Cole	7.67729	1.00000	79.79640	83.87057	no	6.03909	56.91354	nop	6.36286	7.66847	7.41807	0.77966
8765	6.87883	238-82-0866	62.03192	8.38478	Anna Walker	5.81075	1.00000	86.48310	47.91824	no	8.03029	108.59913	married	7.55536	6.84665	6.11052	0.88932
8766	6.02268	270-70-5220	54.99825	6.18358	Chase Morgan	8.04654	1.00000	37.40551	93.71054	no	6.05019	6.30546	married	6.16517	8.11834	6.77333	0.62499
8767	7.63999	671-55-2727	39.13318	8.02971	Luis Brown	7.58325	1.00000	46.31752	21.52907	yes	8.55353	97.10939	divoced	6.82529	7.90966	9.23704	0.76034
8768	2.49968	479-50-8877	22.87036	8.12597	Allison Murphy	7.12499	1.00000	69.82600	81.96358	no	5.48694	16.42154	divoced	4.34380	6.57363	7.58628	0.53797
8769	6.88927	667-28-5819	47.91366	9.89525	Briana Lawrence	7.69702	1.00000	80.50841	18.67029	yes	8.72250	43.54016	separated	10.23588	4.84454	6.94099	9.78006
8770	6.18918	345-37-3627	50.95249	6.08781	Paul Scott	5.81592	1.00000	51.87831	67.89472	yes	5.19552	87.35394	married	5.54822	7.07525	9.12744	0.55195
8771	7.54007	867-46-3044	61.73386	7.62946	Mr. Guy Hines MD	7.14079	0.00000	50.13942	39.97395	Y	7.98452	93.21877	married	6.71584	5.51633	7.92183	0.72909
8772	7.02056	099-36-0749	60.31582	7.31052	Amanda Anderson	9.25843	0.00000	41.34216	79.62984	Y	7.02726	99.54413	divoced	6.56222	6.10692	7.80385	0.54921
8773	8.23580	263-79-7394	43.31632	10.59295	Jacqueline Hernandez	5.97269	1.00000	48.28715	46.39020	N	7.89590	36.42960	married	8.58898	7.77137	6.93483	2.33589
8774	7.94950	168-65-6372	45.21192	7.50149	Phillip Compton	6.72239	1.00000	47.79025	39.14440	N	4.32368	76.89109	nop	5.97331	7.11319	8.33018	0.54969
8775	9.18202	044-88-2850	54.49518	9.45383	Deborah Foster	7.83554	1.00000	59.92277	16.06784	yes	8.82922	61.39755	separated	11.26220	7.53339	6.32224	26.63405
8776	5.06362	093-62-2165	51.29151	5.94918	Benjamin Sanders	7.44991	1.00000	38.33545	88.87390	no	6.60311	38.29657	divoced	6.10876	7.40332	7.98904	0.78255
8777	7.46923	275-39-9588	55.25404	7.28317	Kristin Silva	7.30608	1.00000	29.04499	17.65210	no	8.87924	63.45982	married	9.93383	5.81292	6.75695	7.34619
8778	9.48337	387-81-3252	51.61277	7.38015	Mr. Jose Jones	6.86604	1.00000	25.19436	9.61242	Y	8.84703	34.48283	divoced	8.61577	6.40781	7.50258	2.43540
8779	7.79010	694-77-0335	68.92342	10.47334	Mr. Robert Harrison	6.35438	1.00000	28.26542	70.27451	yes	7.36493	63.90708	divoced	8.83890	8.43654	6.71939	2.90572
8780	9.75452	560-40-1750	69.24585	9.05957	Darren Castro	7.39010	0.00000	49.47855	15.53976	no	10.14043	74.61316	nop	5.88041	6.03883	6.64353	0.79510
8781	6.81053	082-75-8312	29.14362	7.24565	Maria Fox	6.84812	1.00000	11.35421	76.44662	no	5.42567	108.56595	single	5.14143	6.73108	6.58168	0.41925
8782	7.40004	349-58-4538	37.17127	10.39151	Debbie Wilson	8.40122	1.00000	61.66477	67.27415	no	7.60001	50.54021	widowed	9.78189	6.36154	8.63452	6.36563
